-0.13714285714285523, 85.61467889908258
0.06857142857143117, 86.1184010484928
0.34285714285714874, 86.82366972477065
0.548571428571428, 87.5292267365662
0.7542857142857144, 88.43661861074706
1.028571428571425, 89.24280471821757
1.3028571428571496, 89.94807339449542
1.6457142857142912, 91.05672346002622
2.194285714285712, 91.86175622542596
2.8114285714285714, 92.36374836173002
3.222857142857144, 92.56385321100919
3.9771428571428586, 92.25792922673658
4.525714285714287, 91.75103538663173
5.074285714285715, 91.14322411533422
5.4857142857142875, 90.53598951507209
6.034285714285716, 90.02909567496724
6.5142857142857125, 89.42157273918743
6.994285714285709, 89.1168020969856
7.474285714285713, 88.91294888597642
8.022857142857141, 88.50697247706424
8.571428571428577, 88.706500655308
9.051428571428573, 89.00723460026214
9.531428571428577, 89.61072083879424
9.942857142857143, 90.01266055045872
10.285714285714285, 90.31397116644824
10.628571428571433, 90.71619921363042
11.04, 91.1181389252949
11.519999999999996, 91.51979030144169
12, 91.71960681520315
12.548571428571428, 91.61638269986895
12.891428571428577, 91.3121887287025
13.234285714285718, 91.00799475753605
13.439999999999998, 90.70437745740499
13.645714285714284, 90.29984272608127
13.714285714285715, 90.09771952817826
13.988571428571426, 89.69289646133684
14.262857142857143, 89.18715596330277
14.46857142857143, 88.3789515072084
14.674285714285716, 87.77258191349935
14.811428571428571, 87.26741808650067
15.017142857142858, 86.76196592398429
15.154285714285713, 86.2568020969856
15.291428571428575, 85.65072083879424
15.565714285714286, 85.04406290956751
15.702857142857141, 84.43798165137616
15.840000000000003, 83.6300655307995
15.908571428571427, 82.92335517693317
16.182857142857138, 82.4176146788991
16.32, 81.71061598951508
16.662857142857142, 80.80091743119267
16.662857142857142, 80.29633027522937
16.86857142857143, 79.68996068152033
17.005714285714284, 78.98296199213632
17.14285714285714, 78.27596330275232
17.417142857142856, 77.77022280471823
17.691428571428574, 76.75989515072085
17.965714285714284, 75.54773263433816
18.240000000000002, 74.84015727391876
18.651428571428568, 73.72833551769332
18.994285714285716, 73.22230668414156
19.68, 72.71483617300132
20.365714285714283, 72.7119528178244
20.91428571428571, 73.31515072083882
21.394285714285715, 74.32230668414157
21.805714285714288, 75.329750982962
22.011428571428567, 76.4389777195282
22.285714285714292, 77.54791612057669
22.697142857142858, 78.55536041939713
22.902857142857144, 79.76550458715597
23.04, 80.57226736566187
23.245714285714286, 81.17690694626475
23.382857142857148, 81.58000000000001
23.520000000000003, 82.08401048492793
23.72571428571429, 82.99140235910879
23.93142857142857, 83.99971166448232
24.137142857142855, 84.90710353866318
